# 1246
673	709	17
673	182	3
673	710	2
673	711	3
673	1001	3
673	791	2
673	159	3
673	188	2
673	1002	5
673	250	2
673	643	2
673	686	2
673	714	5
673	1003	4
673	244	4
673	1004	2
709	710	2
709	834	2
709	714	3
470	182	11
470	818	5
470	710	8
470	711	2
470	815	4
470	833	6
470	616	3
470	1005	3
470	1006	3
470	320	2
470	321	2
470	133	2
182	818	6
182	710	15
182	815	2
182	833	8
182	616	2
182	613	2
182	80	2
182	250	2
182	251	2
818	710	3
818	654	2
818	80	5
818	827	3
818	1007	2
710	815	3
710	620	2
710	159	3
710	251	2
711	833	2
711	834	2
711	960	6
711	1007	2
711	692	2
1008	689	2
1008	617	2
915	961	7
915	1009	13
915	1001	2
961	1009	4
815	833	9
815	782	9
815	616	6
815	1010	2
815	250	5
815	713	2
815	890	2
815	685	2
833	782	3
833	616	4
833	250	2
833	1006	8
833	320	5
833	209	2
782	713	3
616	477	2
616	617	4
616	320	2
616	692	4
616	91	2
477	924	2
688	789	4
688	819	4
688	820	2
688	250	3
688	692	3
689	617	9
689	1011	3
689	125	7
689	630	2
689	631	2
617	1011	3
617	834	3
617	159	2
617	984	3
617	244	4
1011	630	3
1011	655	2
1011	1012	18
1011	1013	8
1011	222	2
1011	663	3
1011	1014	2
1011	1015	2
1011	986	3
125	159	2
125	1016	2
125	1000	2
125	994	2
630	199	2
630	705	3
654	827	5
654	791	4
654	631	5
654	705	4
654	545	2
199	174	13
199	201	2
199	202	2
655	834	6
655	789	14
655	692	4
655	1017	4
834	161	3
834	159	2
834	1002	4
834	638	2
789	828	11
789	692	6
613	847	6
613	916	7
613	621	3
613	159	2
847	161	2
847	621	6
847	648	6
847	649	3
847	1018	5
847	632	3
847	188	2
847	1019	4
847	670	4
847	1020	6
847	792	2
847	318	2
847	1021	2
847	638	2
847	724	2
847	1022	3
647	29	2
819	922	4
819	685	2
1023	258	6
1023	1024	6
960	79	4
960	80	8
960	885	2
79	80	4
79	110	2
79	994	2
80	1007	3
80	1025	2
572	889	2
1026	1027	3
1027	916	2
1028	1007	2
916	827	6
916	244	2
1029	917	2
1029	387	2
1029	781	2
917	387	22
917	918	2
917	437	10
387	918	2
387	437	20
918	919	2
1030	919	5
827	791	2
791	924	3
791	828	4
791	656	2
478	909	2
478	458	2
945	883	8
909	458	11
187	1031	6
1031	645	2
1031	188	9
211	1032	6
820	1012	2
161	823	2
161	645	3
161	632	2
161	1019	6
161	670	5
161	1020	2
161	983	3
161	318	2
161	1033	2
161	824	4
161	636	3
161	1034	3
161	686	2
823	885	11
823	991	8
823	828	7
823	1035	4
823	992	2
823	1034	4
885	924	4
885	991	6
885	828	7
885	1035	10
885	994	2
885	1034	2
924	991	5
924	828	6
924	685	2
924	965	2
924	690	5
991	828	5
828	763	5
828	692	2
631	633	2
631	656	3
631	316	3
631	680	4
631	1010	2
631	809	2
631	625	2
631	637	12
620	621	4
620	1036	2
620	670	2
620	792	4
620	22	2
620	623	2
620	1015	2
159	1037	2
159	318	2
159	712	2
159	997	2
159	250	2
159	319	3
159	890	2
159	1006	2
159	705	2
159	965	2
159	244	10
645	188	2
648	649	13
648	1018	6
648	651	2
648	632	2
648	1038	2
648	1036	2
649	1018	5
649	651	2
649	825	3
650	651	2
650	1037	2
650	90	2
1018	632	2
1018	1019	2
1018	825	3
651	1037	2
651	793	2
632	1037	8
632	1019	2
632	1020	3
632	1021	2
188	686	3
188	796	2
188	1039	4
188	1040	2
188	244	2
1038	1036	2
1038	634	4
1038	793	2
581	987	2
990	669	7
669	636	5
669	642	2
669	661	9
1036	1021	2
1036	71	3
1037	1020	6
1037	1021	2
1002	982	2
1002	244	2
982	1041	5
982	796	3
1019	670	18
1019	633	3
1019	792	2
1019	983	5
1019	318	6
1019	1033	2
1019	793	2
1019	984	2
1019	824	2
1019	636	2
1019	825	2
1019	712	2
1019	1042	2
1019	626	2
1019	696	2
670	633	3
670	634	2
670	792	2
670	635	2
670	983	8
670	1035	3
670	318	23
670	1033	3
670	793	2
670	681	2
670	984	3
670	824	2
670	636	4
670	890	3
670	626	2
670	658	2
670	373	2
1020	983	2
1020	318	2
1020	1021	16
1020	1043	2
1020	1022	5
633	634	29
633	792	2
633	635	2
633	318	3
633	636	4
633	22	2
634	636	6
792	635	3
792	983	2
792	318	3
792	22	7
792	10	2
635	318	11
635	793	2
635	22	5
635	638	2
983	1035	9
983	659	12
983	315	2
983	1044	5
983	793	2
983	681	3
983	984	2
1035	318	2
1035	659	2
1035	992	5
1035	661	3
1035	1045	3
1035	1022	2
318	674	3
318	1021	3
318	636	2
318	22	2
318	1006	2
318	705	2
318	320	2
318	1022	5
674	1021	3
674	319	15
674	479	2
674	321	2
674	1046	2
674	105	2
1021	479	3
1021	1047	2
1021	1022	16
1033	1048	16
1033	659	2
1033	824	2
1033	660	2
1033	1042	2
1033	1014	2
1033	1049	4
1048	824	2
1048	1042	3
1048	1003	2
1048	696	5
659	315	5
659	1044	8
659	793	2
659	22	5
659	657	4
659	625	2
659	643	2
659	1050	2
659	1051	2
659	1052	2
315	656	2
315	316	18
315	679	8
315	681	2
315	642	4
315	660	4
315	682	3
315	657	11
315	683	2
315	985	6
315	637	7
315	702	5
315	687	2
315	1052	4
1044	793	2
1044	959	3
1044	511	2
793	959	2
793	705	2
656	316	10
656	679	2
656	680	12
656	1053	11
656	1010	7
656	809	5
656	681	10
656	1016	2
656	984	8
656	824	3
656	682	2
656	712	3
656	698	2
656	683	2
656	684	2
656	637	3
316	679	8
316	680	2
316	1053	2
316	681	8
316	1016	2
316	984	2
316	682	3
316	712	2
316	250	2
316	657	2
316	683	6
316	684	2
316	969	2
316	985	2
316	637	12
316	511	2
316	687	6
316	1054	2
316	664	2
316	1055	3
316	796	2
679	998	9
679	969	2
679	999	3
679	121	2
679	685	2
679	637	5
679	1034	2
679	1056	3
679	1057	2
680	1053	4
680	1010	5
680	809	7
680	681	5
680	984	2
680	642	2
680	660	2
680	686	2
1053	1010	6
1053	809	3
1053	681	3
1053	984	2
1010	809	4
1010	681	4
1010	984	2
1010	50	2
809	681	2
809	1058	2
809	692	2
809	694	2
681	1016	3
681	984	5
681	712	2
681	705	2
681	685	2
681	637	2
1016	984	4
1016	824	3
1016	712	2
1016	890	5
1016	705	4
1016	995	2
1016	1047	4
1016	1059	14
1016	1060	3
1016	1061	2
984	824	5
984	1034	2
984	995	2
984	1047	4
824	636	6
824	1047	3
636	1062	2
583	584	35
583	122	2
583	133	7
584	133	3
944	113	2
944	879	2
1063	579	2
1063	1064	2
1063	949	2
579	1065	2
579	848	8
889	911	2
1066	349	2
1067	1064	20
1067	949	3
1067	1068	2
1064	949	20
1064	1068	4
1064	1069	5
949	1068	3
949	1069	5
1068	1069	2
555	556	20
555	825	5
555	1070	2
555	89	2
556	825	4
556	1070	2
758	625	2
758	574	3
758	321	2
22	321	2
642	660	22
642	682	7
642	657	2
642	371	2
642	1071	2
642	661	3
660	682	8
660	698	2
660	691	2
660	1072	2
660	373	2
660	310	4
660	311	2
682	698	16
682	753	4
682	705	7
682	637	2
682	479	2
682	691	2
682	700	2
682	1073	2
682	1074	5
258	1075	6
258	1076	5
258	534	2
712	997	3
712	992	4
712	794	10
712	998	6
712	1000	7
712	705	6
712	545	2
712	1060	6
712	1061	2
997	1034	2
997	1077	5
997	545	2
997	1078	2
997	1061	2
992	998	3
992	1061	2
698	753	3
698	705	3
698	479	2
698	523	5
698	1079	2
698	1047	2
698	1073	7
698	1074	3
753	250	2
753	890	4
753	1080	2
753	1081	5
753	1073	8
250	713	11
250	319	5
250	675	5
713	319	2
713	740	4
713	185	3
713	700	2
1042	657	6
1042	985	4
1042	529	2
1042	1082	2
1042	523	4
1042	1083	3
1042	51	2
1042	1055	4
1042	1084	2
1042	1056	3
1042	696	6
657	985	2
657	702	17
657	523	3
657	1051	3
657	1085	2
657	1052	21
657	662	2
319	479	2
319	1046	3
890	705	3
890	994	2
890	321	3
890	1060	5
890	996	4
739	361	5
739	185	2
739	1055	2
739	108	3
361	1056	2
1086	1087	10
1086	721	2
1086	304	2
1086	725	4
1087	721	2
1087	725	2
794	683	14
794	1088	2
794	998	3
794	1061	2
683	1071	2
683	684	3
683	1056	6
1071	1088	9
1088	1089	5
1088	988	2
1088	1090	3
998	684	2
998	969	4
998	999	4
998	121	2
998	1091	3
1089	121	2
1089	1013	5
1092	969	2
684	969	3
969	985	2
969	121	7
999	1093	2
999	121	2
999	1034	11
1093	1094	3
1093	1095	2
1093	931	2
121	913	7
121	1004	3
913	725	2
913	663	3
913	1096	3
1097	10	2
1097	23	3
1097	1098	2
1097	1099	2
1097	594	2
1097	595	3
1000	1006	14
1000	320	9
1000	131	3
1006	320	20
505	126	22
505	506	4
505	127	2
505	1100	3
505	128	2
505	110	2
505	941	2
505	166	2
505	1101	2
505	1102	4
505	1045	2
505	373	2
505	285	2
505	1103	2
126	506	5
126	127	3
126	959	2
126	1100	4
126	128	3
126	110	2
126	507	2
126	941	2
126	166	2
126	1104	2
126	1102	10
126	1105	2
506	1102	5
506	103	6
506	691	7
506	1106	2
506	206	2
506	170	15
506	207	6
127	959	7
127	1100	3
127	128	4
127	110	2
127	941	2
959	643	2
959	364	3
10	110	6
10	941	24
10	166	2
10	23	13
10	29	6
1100	128	19
1100	110	2
1100	941	3
1100	166	3
1100	57	2
1100	1107	15
1100	1108	6
1100	1045	2
128	110	2
128	166	2
128	1107	6
128	1108	3
110	941	10
110	166	3
110	29	3
110	795	4
110	1103	2
110	111	2
507	166	4
941	166	2
941	23	7
941	29	6
166	49	15
166	50	9
166	1109	2
166	722	2
166	167	2
705	623	2
705	661	2
705	658	3
705	1060	3
625	661	3
625	626	3
625	321	12
661	1110	2
661	691	3
661	626	2
661	321	4
661	665	2
661	105	2
1110	131	2
685	965	10
685	637	15
685	643	10
685	1111	2
685	687	3
965	637	3
965	643	3
965	49	2
965	850	2
637	643	2
637	511	2
637	687	6
643	1052	3
320	994	2
320	687	2
699	690	20
699	725	2
690	479	4
690	1073	2
479	1112	2
479	1113	2
49	50	8
49	1114	2
49	720	7
49	721	4
49	1115	15
49	722	32
49	795	3
49	562	2
49	167	2
23	29	6
23	303	4
23	1116	16
23	795	4
23	1117	7
23	1098	3
50	57	8
50	114	4
50	722	3
50	511	2
50	217	2
50	167	3
29	57	5
29	1109	3
29	1116	2
29	795	4
57	114	5
57	216	3
57	131	2
57	1102	9
57	217	15
57	675	6
57	12	2
57	134	6
114	1118	18
114	724	2
114	107	2
1118	724	3
1118	107	4
129	132	14
1119	810	2
1119	70	6
1119	1120	3
1119	735	5
1119	1121	2
1114	1115	6
1122	11	2
1122	193	2
1122	200	2
1104	170	2
1104	207	3
1109	810	6
810	811	2
638	720	6
638	722	2
1012	1013	16
1012	222	3
1012	693	2
1012	1085	2
1012	1014	4
1012	1015	2
1012	986	7
1012	244	2
1012	563	3
720	721	4
720	1115	5
720	722	8
720	903	12
720	723	7
720	562	6
720	1099	3
720	309	4
720	269	2
721	722	4
721	183	4
721	174	3
721	725	5
721	202	2
303	1116	8
303	1058	10
303	732	5
303	1117	2
303	1098	16
303	1075	2
303	296	10
303	104	3
1115	722	28
1115	723	2
1115	795	3
1115	1106	5
722	723	2
722	795	5
722	1106	3
1116	1117	2
1116	1098	4
903	723	7
903	69	5
768	71	2
768	766	3
1058	732	17
1058	1098	2
732	1117	5
732	69	2
732	1025	2
795	208	3
1117	69	4
1117	1098	2
1117	119	2
69	70	6
69	71	10
69	735	3
69	701	2
69	736	2
70	71	4
70	1120	5
70	735	18
70	1121	5
70	727	2
71	735	3
71	174	2
71	733	11
71	1123	2
1120	735	13
1120	1123	2
1120	202	2
1120	1121	6
1120	727	3
1120	728	19
1120	947	4
735	1121	4
735	727	14
735	736	2
735	728	7
735	947	5
763	574	4
763	1124	3
763	1125	3
574	575	16
1126	1032	2
1032	13	2
1032	337	2
1032	191	2
1065	848	18
1065	602	14
848	602	8
848	194	2
122	485	2
122	894	4
701	133	3
701	1103	3
1127	1025	4
1127	640	6
1128	1098	4
1128	1075	4
1128	1050	8
1129	376	2
1129	1098	3
1129	1075	2
1129	1105	2
1129	349	15
376	1130	3
1131	1132	2
1133	1134	2
1013	687	2
1013	665	6
1013	966	2
1013	1015	8
1013	1135	3
1101	1136	3
562	850	13
562	130	6
562	1099	10
562	1137	4
562	1138	3
850	130	4
850	1099	3
850	1137	3
130	1099	2
130	1137	2
130	1045	4
130	727	2
1098	1075	12
1098	296	2
1099	750	2
1099	780	3
1099	1137	2
1075	131	7
1075	1138	3
1075	1139	3
131	132	9
131	14	2
1050	947	2
1107	1108	2
1107	511	5
1102	217	7
1102	675	2
1105	1134	2
1105	1130	2
1105	1140	2
1134	1141	2
1130	1141	3
1130	1142	2
118	223	5
118	11	8
118	89	2
118	1143	13
118	171	4
118	173	11
223	309	2
223	11	2
223	89	15
223	1144	2
223	173	3
304	296	8
304	1045	4
304	1123	2
296	733	4
1108	1145	3
1108	724	5
1108	1043	2
1108	1146	7
1108	193	6
1108	200	19
1147	1145	12
1147	1146	7
1147	1148	21
1145	724	6
1145	1146	11
1145	1148	2
724	1043	9
724	780	2
724	1146	14
724	594	6
724	269	2
724	595	2
103	104	4
103	691	8
103	1106	2
103	733	2
104	726	2
104	105	16
104	14	6
1043	1146	3
691	321	3
691	1106	3
691	700	3
511	986	2
626	1136	2
626	1106	2
217	675	11
217	321	3
217	134	2
675	321	9
675	780	2
675	406	2
321	529	2
321	1061	2
780	727	2
1136	1137	6
1136	1106	2
1136	1149	4
1137	1150	2
1137	1146	2
1149	640	3
1045	373	9
1045	458	2
11	193	2
11	200	2
11	811	5
11	170	5
11	1148	2
11	89	2
11	1143	2
11	173	4
11	167	2
206	207	10
206	208	3
193	200	6
193	207	2
193	1151	3
193	174	3
200	1151	12
811	170	3
811	771	3
170	207	11
170	771	2
1151	1152	6
1153	1152	2
1153	1154	9
1152	1154	3
89	189	4
89	1155	2
89	1144	10
89	173	4
89	167	2
1143	171	10
1143	173	3
1132	1095	5
1132	1156	2
1132	1157	3
1158	1159	2
189	212	4
1155	1144	3
1144	970	3
1144	194	2
783	1160	12
783	1161	14
783	1111	4
783	784	7
783	222	2
783	529	2
783	693	3
783	785	2
783	467	2
1160	1161	20
1160	784	3
1160	785	3
1161	1111	2
1161	784	3
1161	222	3
1161	529	4
1161	1082	2
1161	693	7
1161	785	6
1111	784	4
1111	862	6
784	185	2
222	862	2
222	529	4
222	693	6
222	1083	2
222	1051	2
222	1014	3
222	986	9
222	1049	2
862	858	4
858	1162	10
858	757	7
858	537	8
858	740	2
1162	757	3
757	537	12
757	108	3
529	1082	31
529	693	10
529	1163	3
529	665	2
529	1051	11
529	1085	2
529	1072	2
529	1049	12
1082	693	3
1082	1163	3
1082	1051	7
1082	1085	2
1082	1049	18
183	543	14
183	796	2
183	480	2
183	534	6
702	523	18
702	693	2
702	1163	2
702	665	4
702	1051	3
702	1085	7
702	1015	2
702	1052	13
523	1051	2
523	1015	2
523	986	2
523	963	2
703	1164	5
703	995	3
703	1135	2
703	546	2
703	1165	4
174	201	9
174	58	3
174	1123	4
174	202	6
201	58	16
201	781	3
201	594	2
201	1123	5
201	202	11
208	209	22
208	231	2
208	747	3
208	663	2
208	30	5
208	210	6
58	781	2
58	1123	4
58	202	2
209	747	3
209	30	8
231	781	6
747	779	29
747	781	3
779	781	8
686	693	11
686	986	3
686	1052	3
686	1003	2
693	1163	3
693	665	3
693	1051	5
693	1085	6
693	1166	2
693	704	3
693	986	5
693	1049	2
725	107	4
725	269	2
725	728	2
725	108	8
725	563	2
733	595	4
663	1167	2
663	108	5
594	595	6
90	14	2
119	1123	2
243	742	14
1123	202	7
1123	727	4
1123	736	6
1123	1096	4
202	1051	3
202	1085	3
202	728	2
202	595	2
202	1096	2
30	185	4
30	741	8
30	210	2
190	512	9
190	337	7
190	1168	3
190	191	18
627	1169	5
1170	1171	3
1170	727	2
1170	406	2
1171	1167	3
1171	185	2
1171	1172	3
1171	1173	3
726	1083	2
726	1174	2
726	727	3
879	1175	18
879	1041	2
1175	1041	2
1041	544	2
1083	785	2
1083	1176	5
1083	51	15
1083	1177	2
1083	375	2
1083	1055	3
1083	1056	2
785	694	3
740	1167	6
740	1178	4
1167	1178	6
1167	1179	7
1167	1176	3
1167	1180	2
1178	1169	3
1178	1181	2
1178	665	4
1178	666	2
1179	1176	4
1179	608	3
1179	1182	2
1176	1183	2
608	91	2
608	1184	5
608	480	2
608	1182	8
1184	1185	2
1184	1186	6
1184	1182	6
1187	1180	4
1187	1188	4
1180	1188	4
1180	1181	2
1180	185	4
1180	1189	4
1188	51	2
1188	1190	2
1191	1169	2
1174	1177	2
1174	1040	7
1192	269	8
1192	986	3
269	1193	2
1169	1181	6
1181	185	2
51	1054	5
51	664	2
51	665	2
51	666	2
51	375	5
51	1055	9
51	986	2
51	1056	2
1054	1163	5
1054	664	4
1054	704	2
1054	1194	2
1054	1055	2
1163	1121	2
1163	664	3
1163	665	7
1163	1051	3
1163	1085	4
1163	1166	2
1163	704	2
1163	728	2
1163	1194	2
1163	1049	8
1163	1195	2
1163	987	3
1121	728	5
1121	947	2
1121	1049	2
1196	1077	11
1196	1124	2
1196	1197	8
1077	1124	3
1077	1197	5
1077	467	2
1183	1046	2
1183	1060	3
1183	996	4
727	736	18
727	515	2
727	1096	2
185	1124	12
185	741	22
185	108	3
185	337	4
1124	988	5
1124	1125	11
1124	741	2
1124	1198	4
1199	988	5
1199	1125	2
1199	1090	2
1199	1200	3
1199	1201	3
988	1125	12
988	1090	9
988	658	3
1125	1090	3
1125	1198	7
1090	1194	2
1090	1080	4
1090	1202	10
1090	1203	7
1177	1040	3
1177	987	3
1204	1205	13
1204	1085	4
1205	754	2
512	664	9
512	665	2
512	666	17
512	628	2
512	375	5
664	665	19
664	704	10
664	666	6
664	628	9
664	375	2
664	1194	4
664	1055	2
664	1073	2
665	1085	3
665	704	9
665	666	3
665	966	2
665	1015	2
665	628	8
665	1190	2
665	1194	7
665	545	3
665	1091	2
665	1206	2
1051	1085	22
1051	1072	5
1051	966	3
1051	628	2
1051	995	2
1051	1049	5
1085	1166	6
1085	704	2
1085	1072	11
1085	966	4
1085	1164	2
1085	1052	2
1166	704	3
1166	1072	2
1166	995	2
1166	544	2
1166	545	5
1166	1135	7
1166	1091	4
1166	1049	4
1166	1207	4
1166	1208	2
1166	1165	4
1166	1059	2
1166	1060	4
1166	1209	4
704	628	3
704	1194	7
704	545	2
704	1207	2
704	1206	2
704	1210	2
1014	1072	3
1014	966	4
1014	986	4
666	375	8
766	767	13
1072	966	23
1072	1015	5
1072	1164	10
1072	796	2
966	1015	9
966	1164	8
966	796	2
1015	1164	5
1015	796	5
1015	480	2
1015	544	2
1015	545	2
1015	546	2
1015	1084	2
1015	1057	3
1015	1208	2
1015	987	2
1164	1211	2
1164	995	9
1164	986	2
1164	1135	2
1164	1165	2
1164	1059	2
1164	1209	5
297	1212	4
1212	310	4
628	1190	2
210	1112	2
1112	1213	2
728	947	3
728	1214	2
995	544	3
995	545	6
995	1135	9
995	546	2
995	1208	2
995	1165	8
995	1059	2
995	1202	2
995	1209	5
375	658	2
375	191	2
658	285	8
658	545	2
658	1060	7
1190	1194	8
133	1215	11
373	1103	2
373	1216	3
373	947	3
285	1103	7
285	1217	2
285	1076	3
285	1218	4
285	1219	2
285	1220	3
1103	1216	3
1103	947	4
1103	1218	5
640	1113	6
640	1221	3
1217	1138	2
1217	1139	4
1217	1076	9
1217	1218	3
1217	1214	6
1217	1219	6
1217	1220	7
1138	1139	32
1138	1220	2
1139	1220	2
1076	1219	8
1076	1222	8
1076	1220	7
1218	1214	4
1214	1219	5
1219	1222	8
543	544	8
543	545	3
543	546	3
543	534	15
796	480	5
796	544	2
796	545	3
796	1057	3
796	1208	2
480	1186	16
480	1182	13
480	545	2
480	1057	13
480	1208	6
1213	1185	4
1213	544	2
1185	544	3
1185	1223	3
1185	1135	2
1039	980	2
1186	1182	12
1186	545	2
1186	1057	5
1186	1208	3
1182	1057	3
544	545	16
544	1135	12
544	546	15
544	534	9
544	1091	3
544	1208	2
544	1165	6
544	1059	2
544	1209	4
545	1135	6
545	546	6
545	534	3
545	1091	5
545	1207	4
545	1079	2
545	1057	2
545	1208	5
545	1165	6
545	1059	4
545	1224	2
545	1203	2
545	1225	2
545	1209	2
1135	546	7
1135	1091	2
1135	1207	2
1135	1165	8
1135	1059	2
1135	1209	7
546	534	5
546	1165	4
546	1209	8
105	1221	2
105	14	2
534	968	2
1226	1208	6
1084	1091	2
1084	1056	19
1084	1057	2
1084	1225	2
1091	1049	3
1091	1056	2
1091	1207	3
1091	1208	3
1049	1061	2
1113	1221	13
1113	1079	5
1113	1073	2
1056	1057	5
1056	1208	2
1056	987	2
1056	1225	9
1056	1209	2
1207	1208	2
1207	1060	2
1207	1224	3
1207	1227	2
1228	1060	2
1228	1225	2
1221	1079	8
1221	700	2
1079	1229	2
1079	700	11
1079	1073	4
1080	1229	3
1080	714	4
1080	1203	4
1080	1230	6
1057	1208	11
1057	1165	2
1057	1059	2
1208	1165	3
1165	1059	2
1165	1202	2
1165	1209	3
967	968	21
585	980	2
980	442	9
12	24	10
12	931	3
12	925	7
12	259	2
24	925	3
931	925	19
931	261	2
931	942	5
925	259	2
259	260	11
259	261	6
150	142	7
150	1231	2
142	1232	2
1047	1059	10
1047	1073	2
261	280	4
261	364	4
310	311	8
310	13	4
1233	262	13
1233	695	6
262	1193	3
1060	1022	2
1060	1061	3
1060	996	3
280	364	2
1234	347	2
347	311	2
13	337	2
700	1073	7
1215	1235	6
1189	714	14
1189	1236	8
413	1237	2
714	1236	9
714	244	2
1236	1238	2
1238	1193	11
1238	1074	3
1193	1074	3
1024	194	2
1024	1231	12
1024	1239	2
194	911	7
194	1231	2
911	1232	4
911	1231	2
1232	359	5
1231	244	2
1239	958	3
942	1240	3
942	393	2
1240	518	2
406	1172	6
1172	1061	2
695	393	5
575	458	2
894	458	2
696	244	4
1235	935	3
1235	1210	4
1235	1004	2
1235	1195	2
935	1210	2
935	516	2
1206	1210	4
1206	1203	5
1206	1201	5
1210	1201	2
1224	1227	5
1224	1230	2
1227	1197	2
1202	1203	5
1202	1201	5
1203	1201	6
1004	1241	5
1237	1017	2
1242	1243	7
987	1225	5
1244	754	2
337	1168	2
337	191	11
1245	754	5
1168	191	3
