945	MAT
946	CHAIR
947	YES
948	PINE
949	CANOE
950	HAY
951	TREE STUMP
952	ARCH
953	MASON
954	CARPENTER
955	PLOUGH
956	HOE
957	WORK (LABOUR)
958	SHIELD
959	NEAR
960	BORE
961	ADZE
962	FISH TRAP
963	AMBUSH
964	MOW
965	PILE UP
966	STUDY
967	PAPER
968	BOOK
969	WAGES
970	AUTUMN
971	OAT
972	MAIZE
973	OAK
974	FIR
975	PIPE
976	PALM TREE
977	COCONUT
978	CITRUS FRUIT
979	BAMBOO
980	FLUTE
981	FOLD
982	DANCE
983	COME
984	LEAD (GUIDE)
985	EARN
986	TRY
987	WORSHIP
988	FAULT
989	BEND
990	CROUCH
991	ROLL
992	GIVE BACK
993	UNTIE
994	OPEN
995	EXPLAIN
996	ACQUIT
997	BETRAY
998	PAY
999	TRADE OR BARTER
1000	SHARE
1001	HAMMER
1002	KICK
1003	ATTACK
1004	PUNISHMENT
1005	SAW
1006	DIVIDE
1007	CHISEL
1008	SHEARS
1009	BATTLE-AXE
1010	CARRY ON HEAD
1011	WEIGH
1012	MEASURE
1013	COUNT
1014	IMITATE
1015	READ
1016	SEND
1017	RAPE
1018	SAIL
1019	WALK
1020	RUN
1021	FLEE
1022	RETREAT
1023	TOOL
1024	WEAPONS
1025	EMPTY
1026	BLACKSMITH
1027	FORGE
1028	ANVIL
1029	GOLD
1030	LEAD (CHEMICAL ELEMENT)
1031	FAN (ACTION)
1032	IDOL
1033	FOLLOW
1034	CHANGE
1035	COME BACK
1036	SLIP
1037	JUMP
1038	CRAWL OR CREEP
1039	WHISTLE
1040	BOAST
1041	PLAY
1042	LOOK FOR
1043	HURRY
1044	APPROACH
1045	AGAIN
1046	FORGET
1047	RULE
1048	PURSUE
1049	OBEY
1050	ONLY
1051	UNDERSTAND
1052	MEET
1053	CARRY ON SHOULDER
1054	HOPE
1055	NEED (NOUN)
1056	ASK (REQUEST)
1057	CALL
1058	NARROW
1059	COMMAND
1060	ALLOW OR PERMIT
1061	SURRENDER
1062	FOUR
1063	CART
1064	BOAT
1065	ROUND
1066	YOKE
1067	SHIP
1068	OUTRIGGER
1069	RAFT
1070	RUDDER
1071	OWE
1072	LEARN
1073	DEFEND
1074	GUARD
1075	SOME
1076	WHAT
1077	DECEIT
1078	ENEMY
1079	FORBID
1080	SCOLD
1081	HELP
1082	LISTEN
1083	LOVE
1084	ASK (INQUIRE)
1085	KNOW (SOMETHING)
1086	STINGY
1087	GREEDY
1088	DEBT
1089	BILL
1090	BLAME
1091	ANSWER
1092	TAX
1093	MARKET
1094	STORE
1095	SUNDAY
1096	HOLY
1097	CHEAP
1098	FEW
1099	ENOUGH
1100	BEFORE
1101	ALL
1102	LAST (FINAL)
1103	IF
1104	WEST
1105	SECOND
1106	FOR A LONG TIME
1107	FIRST
1108	EARLY
1109	NORTH
1110	REMAINS
1111	FRAGRANT
1112	SECRET
1113	DENY
1114	FAR
1115	LONG
1116	SHORT
1117	SHALLOW
1118	SHARP
1119	RIGHT
1120	TRUE
1121	FAITHFUL
1122	EAST
1123	CLEAN
1124	WRONG
1125	MISTAKE
1126	CROSS
1127	NOTHING OR ZERO
1128	ONE
1129	TWO
1130	THIRD
1131	SEVEN
1132	WEEK
1133	TWENTY
1134	TWICE
1135	TELL
1136	ALWAYS
1137	OFTEN
1138	HOW MANY PIECES
1139	HOW MUCH
1140	MONDAY
1141	THREE TIMES
1142	TUESDAY
1143	HOUR
1144	SUMMER
1145	IMMEDIATELY
1146	SOON
1147	NOW
1148	TODAY
1149	NEVER
1150	SOMETIMES
1151	TOMORROW
1152	YESTERDAY
1153	DAY AFTER TOMORROW
1154	DAY BEFORE YESTERDAY
1155	SPRINGTIME
1156	FRIDAY
1157	SATURDAY
1158	WEDNESDAY
1159	THURSDAY
1160	SNIFF
1161	SMELL (PERCEIVE)
1162	BRACKISH
1163	BELIEVE
1164	TEACH
1165	ANNOUNCE
1166	ADMIT
1167	GRIEF
1168	ELF OR FAIRY
1169	FEAR (FRIGHT)
1170	GOOD LUCK
1171	BAD LUCK
1172	DEFEAT
1173	OMEN
1174	PROUD
1175	SMILE
1176	PITY
1177	PRAISE
1178	ANXIETY
1179	REGRET
1180	ANGER
1181	DANGER
1182	HOWL
1183	FORGIVE
1184	GROAN
1185	MUMBLE
1186	SHRIEK
1187	HATE
1188	ENVY
1189	QUARREL
1190	DOUBT
1191	SHAME
1192	DARE
1193	SOLDIER
1194	SUSPECT
1195	RELIGION
1196	LIE (MISLEAD)
1197	PERJURY
1198	MISS (A TARGET)
1199	GUILTY
1200	DEFENDANT
1201	CONVICT
1202	ACCUSE
1203	CONDEMN
1204	CLEVER
1205	WISE
1206	ADJUDICATE
1207	PROMISE
1208	CALL BY NAME
1209	PREACH
1210	JUDGMENT
1211	SCHOOL
1212	TEACHER
1213	WHISPER
1214	WHERE
1215	CUSTOM
1216	OR
1217	HOW
1218	WHEN
1219	WHICH
1220	WHY
1221	REFUSE
1222	WHO
1223	STUTTER
1224	SWEAR
1225	PRAY
1226	NAME
1227	OATH
1228	BLESS
1229	THREATEN
1230	CURSE
1231	CANNON OR GUN
1232	SPEAR
1233	SLAVE
1234	STRANGER
1235	LAW
1236	BATTLE
1237	ADULTERY
1238	ARMY
1239	ARMOUR
1240	TOWER
1241	FINE (PENALTY)
1242	STEAL
1243	THIEF
1244	PRIEST
1245	MAGIC
