619	ALCOHOL (FERMENTED DRINK)
620	DYE
621	RUN
622	MIRROR
623	FIVE
624	IRRIGATE
625	TOBACCO
626	DRIP (EMIT LIQUID)
627	URINE
628	LEOPARD
629	GO UP (ASCEND)
630	WEAPONS
631	GUN
632	ROW
633	STRONG
634	WAIST
635	SELF
636	PAINFUL
637	SWALLOW
638	FRIEND
639	CLEVER
640	CATCH
641	TEA
642	HIGH
643	COME BACK
644	WE (INCLUSIVE)
645	WE (EXCLUSIVE)
646	FINGERNAIL
647	WITH
648	SWEET
649	OFTEN
650	MOTHER
651	VERY
652	HAMMOCK
653	PUMPKIN
654	MOON
655	COCONUT
656	BATHE
657	FAR
658	SWEAT (PERSPIRE)
659	SWEAT (SUBSTANCE)
660	SPEAR
661	LONG
662	HEAVY
663	SWELL
664	SEW
665	BITE
666	MAIZE
667	WATCH
668	HAIR (HEAD)
669	EAR
670	CHICKEN
671	SIT
672	GRANDMOTHER
673	WHEN
674	OPOSSUM
675	FISHING
676	FROG
677	OCEAN
678	YAM
679	LOCK
680	KEY
681	SPEECH
682	ANNOUNCE
683	SIX
684	KEEP
685	LAW
686	LIKE
687	WARM
688	MILLET
689	TESTICLES
690	SOUND OR NOISE
691	GUARD
692	BLISTER
693	BODY
694	SOW (FEMALE PIG)
695	PALM OF HAND
696	LUNG
697	SOAP
698	SNOW
699	PAIN
700	TOENAIL
701	EMBRACE
702	THIGH
703	CHOKE
704	KETTLE
705	JUG
706	WHIRLPOOL
707	SLAVE
708	MOSQUITO
709	READ
710	NOTHING OR ZERO
711	KICK
712	OWE
713	POISON
714	GOAT
715	TOMATO
716	CURRENT (STREAM)
717	ROAST (SOMETHING)
718	LOVE
719	THICK
720	ANTEATER
721	SONG
722	PAPER
723	CUT OR HACK
724	AGAIN
725	AFTERWARDS
726	MANY
727	ENOUGH
728	CROWD
729	TAX
730	CHANGE
731	OTHER
732	NEIGHBOUR
733	THREAD
734	STAB TO DEATH
735	APPROACH
736	MOW
737	HATE
738	BEND
739	CROOKED
740	PREGNANT
741	PORT
742	LANGUAGE
743	WORK (LABOUR)
744	DAUGHTER
745	ELBOW
746	GATHER
747	ENVY
748	STALLION
749	EIGHT
750	RAM
751	PATH
752	PILLOW
753	AWL
754	FAST
755	JAW
756	SPRINGTIME
757	MALE (OF PERSON)
758	MALE (OF ANIMAL)
759	COMMON COLD (DISEASE)
760	COMB
761	YOKE
762	KISS
763	SACRIFICE
764	GOOD LUCK
765	GROW
766	NEEDLE (FOR SEWING)
767	LIGHT (WEIGHT)
768	GIRL
769	SHOUT
770	SOLDIER
771	BRUSH
772	SPOON
773	LATCH
774	WASP
775	HEALTHY
776	COLLARBONE
777	CUP
778	DOUGH
779	THEN
780	FEAR (BE AFRAID)
781	WHISTLE
782	EXTINGUISH
783	TONGS
784	SNEEZE
785	SINK (DESCEND)
786	NAIL (TOOL)
787	CROUCH
788	LIMP
789	UNRIPE
790	DAMAGE OR INJURE
791	BUNCH
792	STAND UP
793	TROUGH
794	VULTURE
795	PATERNAL AUNT (FATHER'S SISTER)
796	MATERNAL AUNT (MOTHER'S SISTER)
797	DANGER
798	PLANT (VEGETATION)
799	FISHING LINE
800	RAFTER
801	BAT
802	CLUB
803	CULTIVATE
804	DISAPPEAR
805	CROW
806	FOLLOW
807	TORTOISE
808	SHIVER
809	SHAKE
810	DARKNESS
811	CARRY IN HAND
812	FARM
813	BANANA TREE
814	BLOW (WITH MOUTH)
815	CAT
816	WHY
817	ITCH
818	CALABASH
819	GRAPE
820	VINE
821	BOOT
822	WRIST
823	KNOT
824	BIRCH
825	CLAW
826	GRAPEVINE
827	COUGH
828	FORGE
829	BEE
830	HONEY
831	HINDER OR PREVENT
832	SPREAD OUT
833	JUDGMENT
834	STUPID
835	INTENTION
836	CARPENTER
837	TOOL
838	SHELF
839	POST
840	NARROW
841	FIR
842	BEAM
843	IN FRONT OF
844	MAT
845	DIGGING STICK
846	WALKING STICK
847	HANDLE
848	TWIG
849	UNCOOKED RICE
850	WEAR
851	FORGET
852	USE (VERB)
853	LAMB
854	PESTLE
855	BOWL
856	FOX
857	KIDNEY
858	STAR
859	LEAD (CHEMICAL ELEMENT)
860	MASON
861	MONEY
862	GLASS
863	STUTTER
864	SMALLPOX
865	FEAR (FRIGHT)
866	GRANDDAUGHTER
867	BRIDGE
868	MILL
869	LIME (MATERIAL)
870	YOUNG
871	AXE
872	CRAB
873	CANOE
874	RAT
875	ALLIGATOR
876	THUNDER
877	EARTHQUAKE
878	ANXIETY
879	SAW
880	HEAVEN
881	GOITER
882	FOOTPRINT
883	MARRIAGE OR WEDDING
884	SEASON
885	CALL
886	PARENTS
887	RELATIVES
888	FAMILY
889	MOLD
890	TWINS
891	BEGIN
892	TASTE
893	BARKING
894	WEAVE
895	HAPPY
896	WINNOWING
